starttime,day,month,year,quarter,hour,minute
10/6/2015 9:31,6,10,2015,4,9,31
12/13/2014 22:52,13,12,2014,4,22,52
5/28/2015 13:51,28,5,2015,2,13,51
7/7/2015 17:47,7,7,2015,3,17,47
6/24/2015 11:41,24,6,2015,2,11,41
3/13/2015 16:38,13,3,2015,1,16,38
9/23/2015 11:25,23,9,2015,3,11,25
9/27/2015 13:54,27,9,2015,3,13,54
8/5/2015 7:10,5,8,2015,3,7,10
4/30/2015 13:11,30,4,2015,2,13,11
7/28/2015 20:03,28,7,2015,3,20,3
9/17/2015 8:28,17,9,2015,3,8,28
7/13/2015 10:47,13,7,2015,3,10,47
5/18/2015 17:07,18,5,2015,2,17,7
9/17/2015 8:54,17,9,2015,3,8,54
7/9/2015 13:34,9,7,2015,3,13,34
10/5/2015 20:43,5,10,2015,4,20,43
9/11/2015 9:37,11,9,2015,3,9,37
8/31/2015 15:41,31,8,2015,3,15,41
9/12/2015 19:24,12,9,2015,3,19,24
11/21/2014 0:07,21,11,2014,4,0,7
10/29/2014 10:47,29,10,2014,4,10,47
11/4/2014 8:34,4,11,2014,4,8,34
6/4/2015 18:50,4,6,2015,2,18,50
7/1/2015 17:20,1,7,2015,3,17,20
8/30/2015 11:49,30,8,2015,3,11,49
9/20/2015 13:14,20,9,2015,3,13,14
5/1/2015 12:20,1,5,2015,2,12,20
8/10/2015 15:41,10,8,2015,3,15,41
8/21/2015 9:03,21,8,2015,3,9,3
2/27/2015 19:01,27,2,2015,1,19,1
11/29/2014 10:17,29,11,2014,4,10,17
1/28/2015 14:20,28,1,2015,1,14,20
12/2/2014 17:32,2,12,2014,4,17,32
9/8/2015 9:34,8,9,2015,3,9,34
4/20/2015 7:58,20,4,2015,2,7,58
7/22/2015 13:37,22,7,2015,3,13,37
9/26/2015 9:02,26,9,2015,3,9,2
9/1/2015 16:59,1,9,2015,3,16,59
8/20/2015 9:14,20,8,2015,3,9,14
5/10/2015 8:39,10,5,2015,2,8,39
8/8/2015 16:59,8,8,2015,3,16,59
8/31/2015 19:59,31,8,2015,3,19,59
8/1/2015 17:26,1,8,2015,3,17,26
11/13/2014 8:38,13,11,2014,4,8,38
10/2/2015 7:05,2,10,2015,4,7,5
12/6/2014 0:18,6,12,2014,4,0,18
5/20/2015 8:37,20,5,2015,2,8,37
4/3/2015 16:54,3,4,2015,2,16,54
7/17/2015 9:08,17,7,2015,3,9,8
12/29/2014 13:55,29,12,2014,4,13,55
7/29/2015 12:36,29,7,2015,3,12,36
11/22/2014 19:03,22,11,2014,4,19,3
2/1/2015 13:18,1,2,2015,1,13,18
6/5/2015 15:24,5,6,2015,2,15,24
5/27/2015 8:48,27,5,2015,2,8,48
8/8/2015 15:17,8,8,2015,3,15,17
9/7/2015 9:18,7,9,2015,3,9,18
10/15/2014 9:01,15,10,2014,4,9,1
1/14/2015 10:16,14,1,2015,1,10,16
7/6/2015 13:29,6,7,2015,3,13,29
3/16/2015 19:07,16,3,2015,1,19,7
8/6/2015 10:24,6,8,2015,3,10,24
4/14/2015 16:12,14,4,2015,2,16,12
11/10/2014 20:31,10,11,2014,4,20,31
3/16/2015 7:46,16,3,2015,1,7,46
3/21/2015 13:56,21,3,2015,1,13,56
7/23/2015 18:24,23,7,2015,3,18,24
4/9/2015 17:19,9,4,2015,2,17,19
5/21/2015 13:13,21,5,2015,2,13,13
7/6/2015 8:46,6,7,2015,3,8,46
8/7/2015 0:23,7,8,2015,3,0,23
1/24/2015 14:44,24,1,2015,1,14,44
10/18/2014 18:36,18,10,2014,4,18,36
8/7/2015 8:35,7,8,2015,3,8,35
5/10/2015 16:00,10,5,2015,2,16,0
8/12/2015 17:42,12,8,2015,3,17,42
7/31/2015 15:45,31,7,2015,3,15,45
6/14/2015 8:35,14,6,2015,2,8,35
9/3/2015 21:37,3,9,2015,3,21,37
8/29/2015 10:11,29,8,2015,3,10,11
6/6/2015 18:44,6,6,2015,2,18,44
8/24/2015 15:41,24,8,2015,3,15,41
3/18/2015 14:33,18,3,2015,1,14,33
7/4/2015 22:59,4,7,2015,3,22,59
6/10/2015 9:26,10,6,2015,2,9,26
6/28/2015 23:17,28,6,2015,2,23,17
9/27/2015 8:15,27,9,2015,3,8,15
7/6/2015 18:51,6,7,2015,3,18,51
4/14/2015 19:34,14,4,2015,2,19,34
3/2/2015 7:31,2,3,2015,1,7,31
6/19/2015 19:28,19,6,2015,2,19,28
3/13/2015 14:13,13,3,2015,1,14,13
8/22/2015 11:52,22,8,2015,3,11,52
9/21/2015 10:22,21,9,2015,3,10,22
5/11/2015 10:42,11,5,2015,2,10,42
8/27/2015 12:20,27,8,2015,3,12,20
3/29/2015 14:30,29,3,2015,1,14,30
6/23/2015 18:56,23,6,2015,2,18,56
8/8/2015 20:28,8,8,2015,3,20,28
6/20/2015 16:45,20,6,2015,2,16,45
7/12/2015 11:47,12,7,2015,3,11,47
7/24/2015 9:03,24,7,2015,3,9,3
6/3/2015 15:24,3,6,2015,2,15,24
6/10/2015 13:49,10,6,2015,2,13,49
4/6/2015 13:02,6,4,2015,2,13,2
6/5/2015 6:52,5,6,2015,2,6,52
6/6/2015 16:03,6,6,2015,2,16,3
9/9/2015 8:36,9,9,2015,3,8,36
6/12/2015 16:49,12,6,2015,2,16,49
7/26/2015 20:45,26,7,2015,3,20,45
9/11/2015 9:30,11,9,2015,3,9,30
2/4/2015 17:28,4,2,2015,1,17,28
9/26/2015 15:29,26,9,2015,3,15,29
7/17/2015 9:16,17,7,2015,3,9,16
6/24/2015 8:18,24,6,2015,2,8,18
8/23/2015 11:35,23,8,2015,3,11,35
12/23/2014 7:50,23,12,2014,4,7,50
5/3/2015 13:58,3,5,2015,2,13,58
7/28/2015 20:21,28,7,2015,3,20,21
11/15/2014 16:41,15,11,2014,4,16,41
11/4/2014 7:59,4,11,2014,4,7,59
10/19/2014 14:43,19,10,2014,4,14,43
1/14/2015 14:27,14,1,2015,1,14,27
4/21/2015 15:01,21,4,2015,2,15,1
9/26/2015 16:16,26,9,2015,3,16,16
6/8/2015 7:54,8,6,2015,2,7,54
11/30/2014 22:41,30,11,2014,4,22,41
5/29/2015 17:58,29,5,2015,2,17,58
11/2/2014 0:51,2,11,2014,4,0,51
8/7/2015 22:34,7,8,2015,3,22,34
9/24/2015 8:14,24,9,2015,3,8,14
9/18/2015 17:21,18,9,2015,3,17,21
9/14/2015 22:44,14,9,2015,3,22,44
5/25/2015 17:32,25,5,2015,2,17,32
9/14/2015 19:22,14,9,2015,3,19,22
9/19/2015 3:03,19,9,2015,3,3,3
4/6/2015 8:02,6,4,2015,2,8,2
5/26/2015 11:57,26,5,2015,2,11,57
6/30/2015 17:24,30,6,2015,2,17,24
9/30/2015 19:57,30,9,2015,3,19,57
9/28/2015 7:48,28,9,2015,3,7,48
7/17/2015 8:40,17,7,2015,3,8,40
7/27/2015 9:54,27,7,2015,3,9,54
5/27/2015 21:19,27,5,2015,2,21,19
1/30/2015 14:19,30,1,2015,1,14,19
1/29/2015 15:21,29,1,2015,1,15,21
8/13/2015 18:41,13,8,2015,3,18,41
12/9/2014 7:52,9,12,2014,4,7,52
4/12/2015 15:33,12,4,2015,2,15,33
6/10/2015 18:02,10,6,2015,2,18,2
7/28/2015 18:38,28,7,2015,3,18,38
8/10/2015 16:41,10,8,2015,3,16,41
5/27/2015 11:56,27,5,2015,2,11,56
4/21/2015 12:01,21,4,2015,2,12,1
12/3/2014 10:54,3,12,2014,4,10,54
7/20/2015 14:24,20,7,2015,3,14,24
7/23/2015 7:23,23,7,2015,3,7,23
5/21/2015 20:32,21,5,2015,2,20,32
2/20/2015 11:21,20,2,2015,1,11,21
7/8/2015 9:42,8,7,2015,3,9,42
8/17/2015 7:44,17,8,2015,3,7,44
8/30/2015 14:06,30,8,2015,3,14,6
7/27/2015 15:07,27,7,2015,3,15,7
9/29/2015 17:10,29,9,2015,3,17,10
5/31/2015 11:41,31,5,2015,2,11,41
4/4/2015 12:55,4,4,2015,2,12,55
2/5/2015 13:13,5,2,2015,1,13,13
5/1/2015 9:28,1,5,2015,2,9,28
2/24/2015 8:22,24,2,2015,1,8,22
1/6/2015 17:23,6,1,2015,1,17,23
11/21/2014 18:42,21,11,2014,4,18,42
10/2/2015 18:09,2,10,2015,4,18,9
9/30/2015 9:13,30,9,2015,3,9,13
1/6/2015 14:39,6,1,2015,1,14,39
10/11/2015 19:02,11,10,2015,4,19,2
5/28/2015 15:09,28,5,2015,2,15,9
3/26/2015 14:26,26,3,2015,1,14,26
6/26/2015 23:53,26,6,2015,2,23,53
7/23/2015 2:05,23,7,2015,3,2,5
8/22/2015 17:24,22,8,2015,3,17,24
4/29/2015 13:46,29,4,2015,2,13,46
9/10/2015 21:45,10,9,2015,3,21,45
11/21/2014 8:28,21,11,2014,4,8,28
7/24/2015 8:32,24,7,2015,3,8,32
4/7/2015 16:45,7,4,2015,2,16,45
8/15/2015 14:30,15,8,2015,3,14,30
8/1/2015 11:25,1,8,2015,3,11,25
4/1/2015 18:15,1,4,2015,2,18,15
4/30/2015 10:54,30,4,2015,2,10,54
11/7/2014 8:04,7,11,2014,4,8,4
7/10/2015 18:06,10,7,2015,3,18,6
4/18/2015 12:12,18,4,2015,2,12,12
3/3/2015 14:47,3,3,2015,1,14,47
11/6/2014 0:00,6,11,2014,4,0,0
3/20/2015 9:54,20,3,2015,1,9,54
5/25/2015 13:02,25,5,2015,2,13,2
1/20/2015 10:01,20,1,2015,1,10,1
3/24/2015 23:44,24,3,2015,1,23,44
11/8/2014 14:48,8,11,2014,4,14,48
10/21/2014 8:24,21,10,2014,4,8,24
8/16/2015 0:33,16,8,2015,3,0,33
9/24/2015 9:19,24,9,2015,3,9,19
12/1/2014 8:42,1,12,2014,4,8,42
5/11/2015 8:31,11,5,2015,2,8,31
10/21/2014 8:33,21,10,2014,4,8,33
4/19/2015 18:17,19,4,2015,2,18,17
5/20/2015 8:59,20,5,2015,2,8,59
1/23/2015 11:38,23,1,2015,1,11,38
5/1/2015 9:57,1,5,2015,2,9,57
12/5/2014 9:01,5,12,2014,4,9,1
9/10/2015 9:00,10,9,2015,3,9,0
7/10/2015 15:50,10,7,2015,3,15,50
12/1/2014 21:20,1,12,2014,4,21,20
11/6/2014 17:43,6,11,2014,4,17,43
9/19/2015 16:49,19,9,2015,3,16,49
3/7/2015 16:17,7,3,2015,1,16,17
6/8/2015 17:50,8,6,2015,2,17,50
4/5/2015 17:26,5,4,2015,2,17,26
5/21/2015 13:28,21,5,2015,2,13,28
11/25/2014 17:08,25,11,2014,4,17,8
9/20/2015 18:03,20,9,2015,3,18,3
7/13/2015 12:46,13,7,2015,3,12,46
7/9/2015 22:12,9,7,2015,3,22,12
3/19/2015 12:39,19,3,2015,1,12,39
5/27/2015 14:14,27,5,2015,2,14,14
6/26/2015 22:35,26,6,2015,2,22,35
3/26/2015 10:58,26,3,2015,1,10,58
6/14/2015 14:15,14,6,2015,2,14,15
4/19/2015 18:48,19,4,2015,2,18,48
9/28/2015 12:02,28,9,2015,3,12,2
6/22/2015 14:03,22,6,2015,2,14,3
8/31/2015 10:29,31,8,2015,3,10,29
10/1/2015 7:46,1,10,2015,4,7,46
9/8/2015 13:09,8,9,2015,3,13,9
7/22/2015 16:32,22,7,2015,3,16,32
11/16/2014 16:36,16,11,2014,4,16,36
8/4/2015 14:47,4,8,2015,3,14,47
4/5/2015 19:14,5,4,2015,2,19,14
5/20/2015 22:13,20,5,2015,2,22,13
7/18/2015 16:55,18,7,2015,3,16,55
9/23/2015 19:05,23,9,2015,3,19,5
5/18/2015 10:09,18,5,2015,2,10,9
5/22/2015 20:31,22,5,2015,2,20,31
1/29/2015 11:49,29,1,2015,1,11,49
12/11/2014 18:45,11,12,2014,4,18,45
8/9/2015 9:57,9,8,2015,3,9,57
11/25/2014 18:04,25,11,2014,4,18,4
7/24/2015 8:25,24,7,2015,3,8,25
7/27/2015 13:27,27,7,2015,3,13,27
11/30/2014 21:03,30,11,2014,4,21,3
3/9/2015 16:13,9,3,2015,1,16,13
3/9/2015 4:20,9,3,2015,1,4,20
7/13/2015 15:02,13,7,2015,3,15,2
8/31/2015 8:10,31,8,2015,3,8,10
4/20/2015 19:17,20,4,2015,2,19,17
10/6/2015 9:57,6,10,2015,4,9,57
9/9/2015 17:04,9,9,2015,3,17,4
9/12/2015 11:37,12,9,2015,3,11,37
5/3/2015 13:29,3,5,2015,2,13,29
7/31/2015 12:55,31,7,2015,3,12,55
6/13/2015 16:49,13,6,2015,2,16,49
4/27/2015 14:56,27,4,2015,2,14,56
7/11/2015 10:46,11,7,2015,3,10,46
5/21/2015 17:32,21,5,2015,2,17,32
3/13/2015 17:36,13,3,2015,1,17,36
12/5/2014 8:37,5,12,2014,4,8,37
6/9/2015 19:18,9,6,2015,2,19,18
5/7/2015 8:17,7,5,2015,2,8,17
11/4/2014 9:55,4,11,2014,4,9,55
10/11/2015 0:03,11,10,2015,4,0,3
2/23/2015 10:06,23,2,2015,1,10,6
9/8/2015 17:54,8,9,2015,3,17,54
6/22/2015 17:51,22,6,2015,2,17,51
12/9/2014 13:16,9,12,2014,4,13,16
7/30/2015 13:56,30,7,2015,3,13,56
3/21/2015 13:56,21,3,2015,1,13,56
7/4/2015 18:52,4,7,2015,3,18,52
11/24/2014 11:50,24,11,2014,4,11,50
2/23/2015 20:15,23,2,2015,1,20,15
2/12/2015 15:34,12,2,2015,1,15,34
6/22/2015 17:19,22,6,2015,2,17,19
2/21/2015 12:51,21,2,2015,1,12,51
7/27/2015 18:39,27,7,2015,3,18,39
5/6/2015 15:21,6,5,2015,2,15,21
4/9/2015 7:16,9,4,2015,2,7,16
4/12/2015 14:24,12,4,2015,2,14,24
1/7/2015 12:38,7,1,2015,1,12,38
4/28/2015 12:28,28,4,2015,2,12,28
8/14/2015 1:14,14,8,2015,3,1,14
9/9/2015 17:15,9,9,2015,3,17,15
2/11/2015 15:45,11,2,2015,1,15,45
1/20/2015 13:39,20,1,2015,1,13,39
11/14/2014 8:20,14,11,2014,4,8,20
2/26/2015 19:00,26,2,2015,1,19,0
1/13/2015 16:32,13,1,2015,1,16,32
5/8/2015 7:47,8,5,2015,2,7,47
11/6/2014 16:02,6,11,2014,4,16,2
3/13/2015 5:37,13,3,2015,1,5,37
9/14/2015 19:03,14,9,2015,3,19,3
5/10/2015 16:29,10,5,2015,2,16,29
7/25/2015 21:48,25,7,2015,3,21,48
5/25/2015 16:39,25,5,2015,2,16,39
4/18/2015 16:47,18,4,2015,2,16,47
9/30/2015 18:20,30,9,2015,3,18,20
11/4/2014 7:11,4,11,2014,4,7,11
10/20/2014 13:20,20,10,2014,4,13,20
3/1/2015 13:02,1,3,2015,1,13,2
6/8/2015 15:10,8,6,2015,2,15,10
6/8/2015 11:31,8,6,2015,2,11,31
2/21/2015 3:20,21,2,2015,1,3,20
12/5/2014 17:09,5,12,2014,4,17,9
9/24/2015 16:24,24,9,2015,3,16,24
9/3/2015 19:22,3,9,2015,3,19,22
4/20/2015 15:07,20,4,2015,2,15,7
8/5/2015 10:24,5,8,2015,3,10,24
10/2/2015 17:22,2,10,2015,4,17,22
5/12/2015 22:39,12,5,2015,2,22,39
10/19/2014 14:41,19,10,2014,4,14,41
6/2/2015 8:16,2,6,2015,2,8,16
6/20/2015 17:19,20,6,2015,2,17,19
10/2/2015 9:32,2,10,2015,4,9,32
6/13/2015 23:17,13,6,2015,2,23,17
4/4/2015 18:19,4,4,2015,2,18,19
4/29/2015 15:04,29,4,2015,2,15,4
5/26/2015 17:48,26,5,2015,2,17,48
10/9/2015 9:09,9,10,2015,4,9,9
8/27/2015 8:23,27,8,2015,3,8,23
6/7/2015 21:20,7,6,2015,2,21,20
10/18/2014 3:23,18,10,2014,4,3,23
4/8/2015 17:58,8,4,2015,2,17,58
9/17/2015 13:38,17,9,2015,3,13,38
6/5/2015 17:10,5,6,2015,2,17,10
7/17/2015 20:06,17,7,2015,3,20,6
3/25/2015 11:43,25,3,2015,1,11,43
4/29/2015 19:44,29,4,2015,2,19,44
9/1/2015 7:14,1,9,2015,3,7,14
5/24/2015 17:55,24,5,2015,2,17,55
3/17/2015 19:41,17,3,2015,1,19,41
8/17/2015 12:42,17,8,2015,3,12,42
2/15/2015 14:15,15,2,2015,1,14,15
9/12/2015 12:23,12,9,2015,3,12,23
2/19/2015 8:01,19,2,2015,1,8,1
2/24/2015 8:17,24,2,2015,1,8,17
2/18/2015 10:10,18,2,2015,1,10,10
3/3/2015 18:31,3,3,2015,1,18,31
4/18/2015 19:05,18,4,2015,2,19,5
7/19/2015 12:04,19,7,2015,3,12,4
10/21/2014 10:11,21,10,2014,4,10,11
7/29/2015 7:21,29,7,2015,3,7,21
7/12/2015 12:32,12,7,2015,3,12,32
5/7/2015 13:30,7,5,2015,2,13,30
11/7/2014 13:54,7,11,2014,4,13,54
6/7/2015 21:59,7,6,2015,2,21,59
10/5/2015 18:31,5,10,2015,4,18,31
10/6/2015 16:58,6,10,2015,4,16,58
8/25/2015 13:00,25,8,2015,3,13,0
3/19/2015 9:23,19,3,2015,1,9,23
10/24/2014 18:42,24,10,2014,4,18,42
8/9/2015 8:01,9,8,2015,3,8,1
7/21/2015 19:16,21,7,2015,3,19,16
12/31/2014 12:04,31,12,2014,4,12,4
9/7/2015 18:13,7,9,2015,3,18,13
10/27/2014 16:16,27,10,2014,4,16,16
5/4/2015 13:26,4,5,2015,2,13,26
3/6/2015 18:09,6,3,2015,1,18,9
7/26/2015 16:27,26,7,2015,3,16,27
5/29/2015 15:07,29,5,2015,2,15,7
8/13/2015 16:33,13,8,2015,3,16,33
12/3/2014 21:13,3,12,2014,4,21,13
2/10/2015 8:23,10,2,2015,1,8,23
11/26/2014 16:43,26,11,2014,4,16,43
12/9/2014 9:11,9,12,2014,4,9,11
10/2/2015 9:27,2,10,2015,4,9,27
4/2/2015 10:47,2,4,2015,2,10,47
10/19/2014 11:56,19,10,2014,4,11,56
5/9/2015 13:04,9,5,2015,2,13,4
1/30/2015 18:04,30,1,2015,1,18,4
5/8/2015 11:36,8,5,2015,2,11,36
9/23/2015 17:05,23,9,2015,3,17,5
2/6/2015 18:28,6,2,2015,1,18,28
9/16/2015 14:15,16,9,2015,3,14,15
4/5/2015 12:12,5,4,2015,2,12,12
8/20/2015 8:46,20,8,2015,3,8,46
5/12/2015 17:16,12,5,2015,2,17,16
6/27/2015 19:57,27,6,2015,2,19,57
5/14/2015 12:38,14,5,2015,2,12,38
12/14/2014 9:11,14,12,2014,4,9,11
6/12/2015 8:14,12,6,2015,2,8,14
8/27/2015 17:10,27,8,2015,3,17,10
3/10/2015 9:37,10,3,2015,1,9,37
8/20/2015 13:08,20,8,2015,3,13,8
2/16/2015 8:33,16,2,2015,1,8,33
9/22/2015 11:25,22,9,2015,3,11,25
2/19/2015 22:35,19,2,2015,1,22,35
6/12/2015 18:10,12,6,2015,2,18,10
9/26/2015 15:57,26,9,2015,3,15,57
7/10/2015 14:39,10,7,2015,3,14,39
11/17/2014 14:22,17,11,2014,4,14,22
2/12/2015 8:56,12,2,2015,1,8,56
1/27/2015 13:15,27,1,2015,1,13,15
9/16/2015 14:54,16,9,2015,3,14,54
7/2/2015 13:36,2,7,2015,3,13,36
6/17/2015 17:21,17,6,2015,2,17,21
7/31/2015 15:53,31,7,2015,3,15,53
10/8/2015 15:39,8,10,2015,4,15,39
6/21/2015 14:41,21,6,2015,2,14,41
4/25/2015 19:09,25,4,2015,2,19,9
1/29/2015 22:39,29,1,2015,1,22,39
8/16/2015 11:12,16,8,2015,3,11,12
4/18/2015 18:25,18,4,2015,2,18,25
6/11/2015 2:00,11,6,2015,2,2,0
7/10/2015 8:21,10,7,2015,3,8,21
7/9/2015 22:53,9,7,2015,3,22,53
7/19/2015 16:18,19,7,2015,3,16,18
8/27/2015 16:11,27,8,2015,3,16,11
6/13/2015 19:20,13,6,2015,2,19,20
4/19/2015 17:19,19,4,2015,2,17,19
10/31/2014 13:45,31,10,2014,4,13,45
7/13/2015 14:52,13,7,2015,3,14,52
3/13/2015 13:47,13,3,2015,1,13,47
3/7/2015 22:11,7,3,2015,1,22,11
7/17/2015 11:59,17,7,2015,3,11,59
5/8/2015 16:58,8,5,2015,2,16,58
6/12/2015 8:50,12,6,2015,2,8,50
8/12/2015 22:07,12,8,2015,3,22,7
9/23/2015 11:56,23,9,2015,3,11,56
4/29/2015 13:10,29,4,2015,2,13,10
10/29/2014 21:03,29,10,2014,4,21,3
5/25/2015 7:14,25,5,2015,2,7,14
8/5/2015 12:01,5,8,2015,3,12,1
4/8/2015 22:55,8,4,2015,2,22,55
5/20/2015 15:49,20,5,2015,2,15,49
8/4/2015 18:18,4,8,2015,3,18,18
6/16/2015 13:24,16,6,2015,2,13,24
2/27/2015 17:06,27,2,2015,1,17,6
7/13/2015 7:55,13,7,2015,3,7,55
4/18/2015 15:10,18,4,2015,2,15,10
11/16/2014 17:44,16,11,2014,4,17,44
2/25/2015 10:04,25,2,2015,1,10,4
8/6/2015 10:54,6,8,2015,3,10,54
3/31/2015 16:23,31,3,2015,1,16,23
1/29/2015 9:05,29,1,2015,1,9,5
5/27/2015 12:39,27,5,2015,2,12,39
1/22/2015 12:24,22,1,2015,1,12,24
5/27/2015 20:13,27,5,2015,2,20,13
9/26/2015 11:28,26,9,2015,3,11,28
10/3/2015 19:29,3,10,2015,4,19,29
9/26/2015 13:54,26,9,2015,3,13,54
4/22/2015 8:52,22,4,2015,2,8,52
7/2/2015 18:13,2,7,2015,3,18,13
12/12/2014 14:57,12,12,2014,4,14,57
12/11/2014 9:46,11,12,2014,4,9,46
2/18/2015 0:08,18,2,2015,1,0,8
7/9/2015 17:20,9,7,2015,3,17,20
7/11/2015 18:35,11,7,2015,3,18,35
11/28/2014 21:44,28,11,2014,4,21,44
6/26/2015 15:16,26,6,2015,2,15,16
5/13/2015 17:41,13,5,2015,2,17,41
10/25/2014 10:10,25,10,2014,4,10,10
8/6/2015 16:27,6,8,2015,3,16,27
11/4/2014 17:25,4,11,2014,4,17,25
3/3/2015 0:05,3,3,2015,1,0,5
5/5/2015 10:13,5,5,2015,2,10,13
9/16/2015 8:28,16,9,2015,3,8,28
5/11/2015 12:35,11,5,2015,2,12,35
3/27/2015 0:07,27,3,2015,1,0,7
10/15/2014 17:17,15,10,2014,4,17,17
10/8/2015 14:33,8,10,2015,4,14,33
7/23/2015 9:03,23,7,2015,3,9,3
9/11/2015 16:38,11,9,2015,3,16,38
7/3/2015 10:40,3,7,2015,3,10,40
6/6/2015 13:00,6,6,2015,2,13,0
1/13/2015 9:39,13,1,2015,1,9,39
1/9/2015 18:27,9,1,2015,1,18,27
8/18/2015 14:33,18,8,2015,3,14,33
4/8/2015 12:14,8,4,2015,2,12,14
8/3/2015 16:01,3,8,2015,3,16,1
4/5/2015 16:06,5,4,2015,2,16,6
5/20/2015 15:31,20,5,2015,2,15,31
10/8/2015 18:09,8,10,2015,4,18,9
5/29/2015 10:49,29,5,2015,2,10,49
1/28/2015 7:25,28,1,2015,1,7,25
3/4/2015 18:22,4,3,2015,1,18,22
3/5/2015 13:26,5,3,2015,1,13,26
3/27/2015 17:08,27,3,2015,1,17,8
1/26/2015 10:17,26,1,2015,1,10,17
9/7/2015 9:17,7,9,2015,3,9,17
7/6/2015 19:49,6,7,2015,3,19,49
10/19/2014 15:36,19,10,2014,4,15,36
5/30/2015 19:04,30,5,2015,2,19,4
4/25/2015 16:01,25,4,2015,2,16,1
7/15/2015 14:01,15,7,2015,3,14,1
5/7/2015 19:22,7,5,2015,2,19,22
4/30/2015 15:36,30,4,2015,2,15,36
8/9/2015 7:41,9,8,2015,3,7,41
12/8/2014 10:59,8,12,2014,4,10,59
8/9/2015 20:19,9,8,2015,3,20,19
2/28/2015 14:20,28,2,2015,1,14,20
8/8/2015 15:11,8,8,2015,3,15,11
5/28/2015 17:56,28,5,2015,2,17,56
7/24/2015 15:28,24,7,2015,3,15,28
7/28/2015 8:42,28,7,2015,3,8,42
6/14/2015 12:47,14,6,2015,2,12,47
11/2/2014 11:51,2,11,2014,4,11,51
8/25/2015 14:23,25,8,2015,3,14,23
8/11/2015 8:10,11,8,2015,3,8,10
5/23/2015 22:43,23,5,2015,2,22,43
5/22/2015 17:15,22,5,2015,2,17,15
2/27/2015 22:42,27,2,2015,1,22,42
5/1/2015 13:51,1,5,2015,2,13,51
10/19/2014 11:57,19,10,2014,4,11,57
4/1/2015 9:28,1,4,2015,2,9,28
10/7/2015 18:44,7,10,2015,4,18,44
9/30/2015 8:37,30,9,2015,3,8,37
9/15/2015 20:43,15,9,2015,3,20,43
11/7/2014 11:35,7,11,2014,4,11,35
7/17/2015 12:48,17,7,2015,3,12,48
8/27/2015 10:24,27,8,2015,3,10,24
6/11/2015 22:07,11,6,2015,2,22,7
5/9/2015 14:59,9,5,2015,2,14,59
6/7/2015 11:07,7,6,2015,2,11,7
7/8/2015 7:36,8,7,2015,3,7,36
9/24/2015 10:09,24,9,2015,3,10,9
3/26/2015 18:18,26,3,2015,1,18,18
4/24/2015 13:38,24,4,2015,2,13,38
7/17/2015 19:08,17,7,2015,3,19,8
4/5/2015 16:02,5,4,2015,2,16,2
1/29/2015 16:08,29,1,2015,1,16,8
9/28/2015 0:46,28,9,2015,3,0,46
10/18/2014 13:34,18,10,2014,4,13,34
3/5/2015 14:42,5,3,2015,1,14,42
6/1/2015 20:50,1,6,2015,2,20,50
3/3/2015 14:46,3,3,2015,1,14,46
8/11/2015 7:58,11,8,2015,3,7,58
6/23/2015 0:11,23,6,2015,2,0,11
9/8/2015 23:04,8,9,2015,3,23,4
10/31/2014 19:11,31,10,2014,4,19,11
8/3/2015 19:12,3,8,2015,3,19,12
2/22/2015 8:09,22,2,2015,1,8,9
4/25/2015 21:25,25,4,2015,2,21,25
12/6/2014 18:15,6,12,2014,4,18,15
4/19/2015 11:00,19,4,2015,2,11,0
1/14/2015 9:54,14,1,2015,1,9,54
6/22/2015 10:40,22,6,2015,2,10,40
8/8/2015 19:42,8,8,2015,3,19,42
6/26/2015 13:43,26,6,2015,2,13,43
9/24/2015 11:17,24,9,2015,3,11,17
8/25/2015 14:56,25,8,2015,3,14,56
7/23/2015 9:25,23,7,2015,3,9,25
8/18/2015 11:27,18,8,2015,3,11,27
8/18/2015 18:44,18,8,2015,3,18,44
7/14/2015 13:15,14,7,2015,3,13,15
2/3/2015 18:17,3,2,2015,1,18,17
7/23/2015 20:23,23,7,2015,3,20,23
1/7/2015 17:48,7,1,2015,1,17,48
7/25/2015 23:44,25,7,2015,3,23,44
11/27/2014 18:40,27,11,2014,4,18,40
1/5/2015 9:58,5,1,2015,1,9,58
6/1/2015 17:12,1,6,2015,2,17,12
6/24/2015 16:49,24,6,2015,2,16,49
4/4/2015 17:18,4,4,2015,2,17,18
8/19/2015 9:58,19,8,2015,3,9,58
10/27/2014 13:34,27,10,2014,4,13,34
12/25/2014 18:43,25,12,2014,4,18,43
3/29/2015 15:14,29,3,2015,1,15,14
7/29/2015 13:16,29,7,2015,3,13,16
9/23/2015 22:35,23,9,2015,3,22,35
12/3/2014 16:07,3,12,2014,4,16,7
5/31/2015 14:51,31,5,2015,2,14,51
5/29/2015 18:36,29,5,2015,2,18,36
1/13/2015 8:34,13,1,2015,1,8,34
1/11/2015 14:58,11,1,2015,1,14,58
4/21/2015 10:27,21,4,2015,2,10,27
4/8/2015 19:31,8,4,2015,2,19,31
3/19/2015 8:38,19,3,2015,1,8,38
1/28/2015 20:05,28,1,2015,1,20,5
3/8/2015 20:03,8,3,2015,1,20,3
10/12/2015 15:35,12,10,2015,4,15,35
4/11/2015 16:19,11,4,2015,2,16,19
9/11/2015 7:08,11,9,2015,3,7,8
3/22/2015 1:32,22,3,2015,1,1,32
